pic_3_3,CURRENT_FIX_DURATION,CURRENT_SAC_AMPLITUDE,CURRENT_SAC_AVG_VELOCITY,AVERAGE_FIXATION_DURATION,AVERAGE_SACCADE_AMPLITUDE,FIXATION_COUNT,PUPIL_SIZE_MAX,PUPIL_SIZE_MEAN,PUPIL_SIZE_MIN,SACCADE_COUNT,calculated_result
pre23.jpg,5572.0,132.74,212.3,293.26,5.3,19,3568,2621.42,0,19,175.28219188943166
pre25.jpg,5384.0,94.31,156.56,269.2,5.51,20,3240,2534.12,0,20,180.4789448472397
pre26.jpg,5341.0,84.52,122.09,267.05,.,20,3867,2745.03,0,20,126.00249958091128
pre29.jpg,2532.0,0.0,158.14,194.77,.,13,3619,938.16,0,14,117.00080781097417
pre31.jpg,3903.0,95.78,158.14,177.41,.,22,3429,1623.99,0,23,138.00150554318986
pre32.jpg,6078.0,75.76,111.38,319.89,3.89,19,3646,2639.01,0,18,91.2342883495542
rand_007.jpg,5280.0,109.62,95.16,240.0,4.42,22,3538,2421.11,0,22,164.59367905520358
rand_115.jpg,5313.0,122.77,63.77,265.65,5.66,20,3686,2197.28,0,19,184.9825967150382
sat_087.jpg,2424.0,1.74,78.96,242.4,3.3,10,3107,829.72,0,8,96.96610961853771
sat_135.jpg,5432.0,147.88,122.45,246.91,7.32,22,3947,2965.95,0,22,153.76752807490786
sat_153.jpg,3289.0,104.39,96.27,149.5,.,22,4204,2252.56,0,23,114.88123546767164
ske_001.jpg,4744.0,104.84,4.86,189.76,4.82,25,3770,1916.82,0,24,103.7791718706084
ske_005.jpg,5356.0,135.67,123.67,223.17,7.06,24,3401,2380.98,0,23,148.1716070593739
ske_007.jpg,5225.0,89.89,90.71,227.17,4.66,23,3089,1809.09,0,22,130.1011610742831
soc_035.jpg,3053.0,0.0,109.15,160.68,6.28,19,3531,1360.76,0,18,144.63490773965
soc_059.jpg,5004.0,68.56,109.15,278.0,2.86,18,4102,2755.28,0,17,191.893818862362
soc_097.jpg,3567.0,90.41,96.55,209.82,4.91,17,4115,1894.57,0,16,209.76854092241345
soc_175.jpg,5119.0,135.84,28.75,222.57,4.49,23,3233,1999.91,0,23,160.1361704033098
soc_187.jpg,5033.0,0.0,,296.06,.,17,3784,2380.16,0,17,198.7348881608324
act_001.jpg,7170.0,60.53,61.13,411.0,4.32,15,1436,1237.73,666,14,128.4026247460853
act_025.jpg,8793.0,33.14,86.94,348.67,1.95,18,1533,1302.53,763,17,64.78539711499978
act_083.jpg,3877.0,64.35,38.45,344.83,3.79,18,1421,1096.5,616,17,124.631668794481
act_151.jpg,7997.0,44.68,27.22,305.55,2.35,20,1331,1132.92,633,19,102.1404907874738
affe_001.jpg,4970.0,70.07000000000001,100.17,361.76,4.38,17,1495,1150.38,688,16,143.4183288323607
affe_003.jpg,10782.0,64.12,101.42,215.93,2.38,28,1455,1209.94,790,27,112.86843256456264
affe_013.jpg,6401.0,72.04,21.56,198.7,2.48,30,1420,1166.47,0,29,91.03147269127066
affe_087.jpg,6422.0,79.38,57.63,334.67,4.67,18,1613,1344.01,809,17,118.68633106302346
affe_155.jpg,5417.0,39.4,95.18,453.57,3.03,14,1466,1224.29,740,13,116.28180284378368
affe_181.jpg,5580.0,95.3,107.39,363.41,5.96,17,1328,1191.68,886,16,170.39149351295504
art_029.jpg,8364.0,46.37,52.06,326.74,2.58,19,1324,1081.04,519,18,77.49925031423007
art_041.jpg,5491.0,47.47,114.32,308.95,2.5,20,1435,1197.79,703,19,94.5671731509492
art_051.jpg,4409.0,70.92,136.99,236.68,2.96,25,1313,1049.67,0,24,128.35412459636098
art_161.jpg,5326.0,58.47,50.22,357.53,3.65,17,1493,1232.47,706,16,92.64887944868504
art_163.jpg,5383.0,98.64,29.06,305.74,5.48,19,1164,995.17,0,18,136.87277418392586
art_171.jpg,5283.0,58.88,195.42,345.39,3.46,18,1276,1143.0,714,17,135.66190017710136
bw_026.jpg,6608.0,54.19,132.63,277.18,2.58,22,1555,1358.14,871,21,75.97861171124433
bw_049.jpg,7320.0,63.94,14.85,182.19,2.06,32,1363,1138.23,688,31,96.66843268609564
cat_005.jpg,5848.0,48.53,62.11,324.79,2.7,19,1299,1104.36,607,18,120.14600049204095
cat_146.jpg,3941.0,64.57,59.53,385.56,4.31,16,1412,1222.84,916,15,127.04255713825918
cat_195.jpg,4116.0,67.39,99.73,360.0,4.21,17,1297,1099.61,625,16,175.61177893507738
cat_197.jpg,6289.0,67.54,125.6,321.89,3.75,19,1304,1082.79,706,18,139.53895661642858
fra_027.jpg,6101.0,40.24,54.88,254.46,1.75,24,1481,1235.23,707,23,67.71251806522338
fra_113.jpg,3969.0,23.94,55.0,477.77,1.99,13,1469,1205.78,0,12,53.97029347523602
fra_195.jpg,6823.0,62.6,94.76,364.0,3.91,17,1416,1180.7,661,16,113.81029959630462
ind_003.jpg,5067.0,37.22,52.26,488.0,3.1,13,1479,1253.08,688,12,73.22523178143365
ind_007.jpg,7709.0,54.22,143.61,392.62,3.61,16,1431,1193.84,836,15,110.8439405284994
ind_077.jpg,6143.0,81.08,60.16,273.86,3.86,22,1384,1176.29,732,21,109.44034959318718
inv_005.jpg,5035.0,49.47,73.1,420.4,3.53,15,1472,1228.71,673,14,117.42958534633156
inv_011.jpg,5720.0,98.57,105.22,263.55,4.69,22,1484,1271.89,725,21,131.7820207414203
inv_155.jpg,4654.0,54.24,134.58,290.0,2.71,21,1320,1073.9,649,20,114.40137286906716
inv_161.jpg,6102.0,77.68,53.63,215.25,2.88,28,1352,1044.05,494,27,123.79925742442428
inv_199.jpg,6235.0,36.93,98.86,346.17,2.17,18,1520,1196.78,685,17,115.60134210827492
jumb_007.jpg,2351.0,64.18,63.58,383.0,4.28,16,1459,1240.92,750,15,116.88850362922828
jumb_019.jpg,6061.0,71.11,77.61,366.71,4.44,17,1523,1293.27,796,16,169.68073451069066
jumb_045.jpg,6606.0,56.8,32.41,322.05,3.15,19,1612,1355.96,754,18,141.1365850093662
jumb_095.jpg,5791.0,75.35,160.16,301.0,3.96,20,1521,1232.11,645,19,126.28637742769452
line_009.jpg,6581.0,95.96,221.78,267.64,4.36,22,1373,1157.81,760,22,132.2815975561424
line_017.jpg,8457.0,105.31,94.55,317.11,5.85,19,1420,1147.86,742,18,151.2453399399388
low_001.jpg,6254.0,40.74,95.95,359.35,2.4,17,1530,1189.91,0,17,43.77205229403972
low_007.jpg,6216.0,50.91,106.15,308.55,2.68,20,1280,1069.38,616,19,54.90195825881295
low_009.jpg,5658.0,59.71,147.59,365.12,3.73,17,1308,1093.17,624,16,84.09046618535818
low_011.jpg,2128.0,12.06,14.2,455.21,0.93,14,1487,1173.06,698,13,42.165702945640966
low_015.jpg,5089.0,31.33,108.64,453.57,2.41,14,1559,1337.73,898,13,84.54770665249153
low_017.jpg,3534.0,23.4,27.4,534.75,2.13,12,1490,1306.61,853,11,138.56473762007352
low_037.jpg,4457.0,56.92,40.22,390.06,3.79,16,1462,1145.8,307,15,137.73497442090536
noi_001.jpg,6911.0,91.91,108.88,280.62,4.59,21,1207,1008.12,702,20,125.50545323130136
noi_005.jpg,5597.0,32.91,121.22,395.31,2.19,16,1322,1148.45,705,15,72.76839212661304
noi_027.jpg,8423.0,89.29,175.02,273.36,4.25,22,1215,966.88,0,21,149.1468147104517
noi_047.jpg,6580.0,48.0,51.19,245.56,2.0,25,1288,1025.3,0,24,84.00438569877102
noi_063.jpg,6735.0,35.89,110.35,423.27,2.39,15,1521,1223.58,778,15,88.37369160825045
noi_081.jpg,3089.0,51.04,96.77,307.45,2.69,20,1353,1169.9,653,19,103.90491411788304
noi_167.jpg,9019.0,56.58,14.62,231.15,2.18,26,1407,1183.98,703,26,103.47470370539772
obj_027.jpg,5994.0,53.94,111.33,339.83,3.17,18,1384,1141.29,788,17,63.11745806955146
obj_179.jpg,10963.0,26.65,39.59,194.81,0.86,32,1281,1014.0,563,31,60.74578627924989
outman_015.jpg,3466.0,71.8,145.3,250.71,3.12,24,1356,1193.32,859,23,107.0863122987721
outman_045.jpg,6565.0,47.35,31.18,446.07,3.38,14,1598,1364.93,465,14,88.93938394879804
outman_063.jpg,6093.0,18.15,20.61,454.64,1.4,14,1548,1199.14,756,13,29.67621850851633
outna_005.jpg,2734.0,33.23,84.94,536.0,3.02,12,1538,1336.93,873,11,213.04198680328204
outna_015.jpg,3873.0,24.43,49.2,538.5,2.22,12,1485,1265.08,655,11,60.622740201661856
outna_045.jpg,3201.0,54.44,39.86,420.47,3.89,15,1356,1110.21,635,14,106.75858863711764
outna_059.jpg,8150.0,85.92,86.33,260.0,3.9,23,1494,1226.01,704,22,155.74280910986636
outna_067.jpg,7373.0,75.34,22.02,330.83,4.43,18,1460,1204.01,0,17,151.235039327323
outna_089.jpg,5758.0,34.41,55.92,351.44,2.02,18,1554,1318.64,769,17,102.84664296547292
outna_199.jpg,4968.0,36.12,23.01,348.94,2.13,18,1563,1346.2,788,17,116.11006773728154
pat_003.jpg,5799.0,55.96,34.45,250.38,2.33,24,1229,1058.77,630,24,108.93339124660424
pat_009.jpg,6482.0,36.24,133.48,350.61,2.13,18,1417,1057.66,698,17,68.98678312872383
pat_033.jpg,6065.0,27.78,82.68,328.89,1.54,19,1512,1205.74,645,18,45.50138367178656
pat_043.jpg,3831.0,42.95,61.75,579.18,4.3,11,1475,1115.99,732,10,81.6356569248232
pat_159.jpg,11190.0,108.54,101.02,241.21,4.72,24,1414,1102.02,655,23,109.95297450437924
pre01.jpg,3776.0,59.48,68.09,325.53,3.3,19,1257,1033.96,561,18,74.88226225710015
pre02.jpg,7285.0,74.08,113.83,264.26,3.37,23,1516,1302.4,859,22,94.30382219038094
pre03.jpg,6663.0,71.77,123.89,253.41,3.42,22,1252,1000.89,0,21,154.84059813335364
pre04.jpg,5595.0,47.25,76.9,366.29,2.95,17,1484,1124.21,632,16,155.08150632233787
pre06.jpg,6979.0,71.91,89.76,296.05,3.78,20,1451,1190.68,757,19,90.98102066777967
pre10.jpg,5688.0,81.91,56.02,319.42,4.55,19,1469,1168.31,744,18,122.97502132392356
pre11.jpg,7004.0,107.13,26.58,227.56,4.46,25,1347,1158.19,752,24,128.1700178006096
pre12.jpg,6900.0,102.41,67.11,284.19,5.12,21,1546,1244.51,588,20,131.73194849998146
pre13.jpg,5273.0,62.57,97.42,349.88,3.91,17,1427,1168.67,0,16,142.3226988192787
pre18.jpg,7180.0,65.13,113.9,382.69,4.07,16,1539,1413.6,1104,16,103.6004853221549
pre22.jpg,5187.0,50.19,82.33,383.31,3.35,16,1562,1232.36,0,15,156.90063644973114
pre23.jpg,6123.0,4.17,19.52,1112.0,0.83,6,1549,1340.84,769,5,30.89557097981384
pre25.jpg,6011.0,104.09,246.23,306.74,5.48,19,1395,1144.8,0,19,149.08978913353906
pre26.jpg,7598.0,43.58,42.97,179.03,1.32,34,1432,1197.65,660,33,82.27693232548809
pre29.jpg,3312.0,41.04,125.84,487.08,3.42,13,1550,1272.97,646,12,97.82644711193656
pre31.jpg,7187.0,54.71,15.14,275.91,2.6,22,1171,1002.5,0,21,109.73818849044186
pre32.jpg,5395.0,55.87,142.76,343.83,3.29,18,1332,1179.42,695,17,78.12128712261071
rand_007.jpg,5134.0,55.98,51.89,386.5,3.73,16,1586,1308.55,764,15,126.9713178755515
rand_115.jpg,5511.0,62.95,21.05,367.53,3.93,17,1539,1313.96,734,16,99.8853229311982
sat_087.jpg,7594.0,83.11,51.08,271.95,3.96,22,1434,1172.43,623,21,123.231539177197
sat_135.jpg,4091.0,61.36,84.0,367.0,3.83,17,1402,1214.39,698,16,120.74620715853092
sat_153.jpg,3819.0,45.66,97.45,312.95,2.4,20,1475,1243.97,0,19,89.84512656476272
ske_001.jpg,5879.0,32.58,33.35,369.35,2.04,17,1475,1111.89,678,16,60.219132714668106
ske_005.jpg,3899.0,42.45,113.46,529.92,3.86,12,1579,1256.37,808,11,129.0152838116574
ske_007.jpg,6016.0,36.88,110.96,453.0,2.63,14,1495,1252.05,759,14,98.40072926572144
soc_035.jpg,6959.0,87.34,138.25,298.7,4.6,20,1556,1276.88,729,19,101.44060017381788
soc_059.jpg,6582.0,70.84,85.73,263.14,3.37,22,1474,1156.87,0,21,104.92848827610251
soc_097.jpg,4208.0,23.67,20.42,348.87,1.69,15,1280,890.87,0,14,103.72195637473516
soc_175.jpg,4933.0,50.620000000000005,29.09,343.72,2.98,18,1533,1264.28,751,17,85.91694124237867
soc_187.jpg,7900.0,123.49,138.36,179.71,4.12,31,1249,981.38,538,30,127.57011514876145
act_001.jpg,909.0,14.14,4.12,56,2.02,8,2539,255.36,0,7,142.49375373050964
act_025.jpg,478.0,46.09,75.52,217.5,.,6,2599,441.89,0,6,262.7485229416343
act_083.jpg,3811.0,81.36,33.93,245.08,.,13,1404,713.65,0,14,113.1386838971998
act_151.jpg,717.0,10.5,9.61,51.4,.,5,2762,308.79,0,6,267.196181442646
affe_001.jpg,1069.0,20.22,21.14,40.71,.,7,2426,288.12,0,7,302.61381816370243
affe_003.jpg,6600.0,60.900000000000006,36.55,298.57,4.68,14,1885,877.44,0,13,176.94712072687489
affe_013.jpg,742.0,13.44,12.16,104,6.72,2,2088,76.19,0,2,369.5533138420327
affe_087.jpg,1393.0,28.39,115.24,169.07,.,15,2704,1284.13,0,15,318.0583729434339
affe_155.jpg,4981.0,83.1,209.22,331.82,5.19,17,1372,1076.09,0,16,205.97704098085785
affe_181.jpg,8201.0,106.67,40.43,407.79,7.62,14,1347,1054.82,0,14,251.7287372898831
art_029.jpg,3208.0,28.040000000000003,2.66,481.8,3.12,10,1326,903.91,0,9,141.5463134109225
art_041.jpg,4689.0,15.96,91.01,351.64,1.6,11,1566,772.19,0,10,101.33350618403892
art_051.jpg,1722.0,42.84,20.45,500.82,4.28,11,1561,1082.62,0,10,113.51759346234226
art_161.jpg,3898.0,30.32,116.38,271.69,2.53,13,1595,820.16,0,12,139.31405005515978
art_163.jpg,1542.0,18.69,2.94,209.69,1.44,13,2243,852.89,0,13,210.3290540233181
art_171.jpg,283.0,33.63,12.04,105.6,.,5,2812,340.4,0,6,187.87071990498904
bw_026.jpg,533.0,27.26,6.22,111.33,9.09,3,2264,133.8,0,3,245.0641101300792
bw_049.jpg,6286.0,47.24,157.69,534.92,4.29,12,1169,1064.49,927,11,168.13166538740214
cat_005.jpg,1228.0,20.95,6.3,71.78,.,9,2605,433.95,0,10,153.8852089931712
cat_146.jpg,1160.0,39.04,10.15,93.4,.,5,2113,170.38,0,6,479.3500186309864
cat_195.jpg,1403.0,35.6,1.96,277.88,.,8,1515,463.76,0,9,148.25760235430565
cat_197.jpg,5102.0,69.95,8.15,348.6,4.66,15,1644,986.61,0,15,139.3064101702183
fra_027.jpg,2293.0,21.11,7.21,76.1,0.78,29,2703,1081.23,0,27,213.0923699190392
fra_113.jpg,3485.0,28.49,2.29,186,.,11,1987,568.79,0,12,111.26833948077964
fra_195.jpg,2888.0,17.33,6.19,196.46,.,13,2162,749.83,0,13,181.2812662897419
ind_003.jpg,4553.0,87.24,88.01,210.63,4.85,19,1641,996.07,0,18,144.29350184291567
ind_007.jpg,6360.0,75.84,17.12,425,6.32,12,1460,963.77,0,12,150.79540077839857
ind_077.jpg,708.0,23.36,.,178,.,10,1726,458.38,0,11,307.8538603360162
inv_005.jpg,478.0,19.53,2.24,171.33,.,3,1452,117.09,0,4,231.81235520026144
inv_011.jpg,2917.0,63.31,18.48,160.33,3.72,18,2331,875.21,0,17,289.6916389942395
inv_155.jpg,6411.0,68.53999999999999,23.53,353.12,.,17,1462,1258.33,0,17,215.3247278843529
inv_161.jpg,4974.0,87.26,25.17,287.71,.,17,1497,1078.7,0,17,158.53191781811302
inv_199.jpg,1568.0,19.48,1.13,170.22,.,9,2402,634.47,0,10,411.8264004044568
jumb_007.jpg,2600.0,32.39,16.05,151.5,2.49,14,2349,656.25,0,13,200.7328756725713
jumb_019.jpg,372.0,34.0,7.62,301,.,2,1756,165.52,0,3,245.5430325587468
jumb_045.jpg,477.0,1.0,0.2,88,.,4,2248,154.91,0,5,180.41400532671693
jumb_095.jpg,1241.0,8.219999999999999,7.78,216.36,.,11,2394,881.52,0,11,237.4013983315906
line_009.jpg,1924.0,25.77,4.76,115.4,.,10,1967,262.29,0,11,318.4954177920601
line_017.jpg,192.0,0.0,.,113,.,1,1397,26.95,0,1,106.4911263908876
low_001.jpg,787.0,9.39,4.29,69.55,.,11,2759,506.53,0,12,263.15433335129194
low_007.jpg,37.0,10.1,3.38,39,.,1,2497,38.51,0,2,258.7470772781791
low_009.jpg,580.0,24.2,1.34,123,.,5,2397,184.88,0,6,234.9027185642045
low_011.jpg,1624.0,29.86,0.21,423.5,3.73,8,1483,663.92,0,8,115.2208107030669
low_015.jpg,3337.0,25.95,4.37,158,1.99,13,2007,498.07,0,13,271.3373681884642
low_017.jpg,2467.0,28.09,34.17,305.3,3.12,10,1770,657.3,0,9,139.03232090305775
low_037.jpg,1030.0,27.21,17.03,317,.,4,1621,307.06,0,5,155.58239946839876
noi_001.jpg,4186.0,95.39,60.18,254.68,.,19,1436,958.16,0,19,194.6554030481446
noi_005.jpg,869.0,27.06,33.71,138,2.08,13,2734,719.24,0,13,249.9363442173268
noi_027.jpg,1531.0,16.12,6.75,218.29,.,7,1462,304.66,0,7,129.84515089874773
noi_047.jpg,640.0,9.32,0.58,71.33,.,3,2462,116.26,0,4,216.04099877269945
noi_063.jpg,438.0,48.9,4.49,142.4,.,5,2623,391.02,0,6,259.7172383096695
noi_081.jpg,1586.0,61.63,2.51,294.85,5.14,13,1582,821.6,0,12,96.06030712923037
noi_167.jpg,3781.0,69.6,18.62,289.5,4.64,16,1933,1054.44,0,15,165.44969817065248
obj_027.jpg,526.0,6.5600000000000005,.,35.5,.,4,2442,101.11,0,4,251.48146829577075
obj_179.jpg,4807.0,23.93,70.67,701.33,2.99,9,1526,1255.16,0,8,78.68900722894132
outman_015.jpg,5321.0,97.38,2.96,307.42,5.41,19,1437,1135.35,0,18,129.81367649453085
outman_045.jpg,3646.0,55.9,8.61,262.71,3.99,14,1692,921.5,0,14,159.53743175851017
outman_063.jpg,511.0,12.74,16.7,56.5,2.55,6,2631,283.98,0,5,282.4206406758378
outna_005.jpg,2910.0,39.07,8.11,358.82,.,11,1448,789.05,0,12,97.63994209548903
outna_015.jpg,2880.0,31.28,3.85,147.77,2.41,13,2582,839.45,0,13,290.26268592103565
outna_045.jpg,21.0,25.86,3.82,43,25.86,1,1789,16.06,0,1,342.1583989908768
outna_059.jpg,1735.0,58.51,9.49,124.22,6.5,9,1755,372.3,0,9,203.47500463609845
outna_067.jpg,5734.0,91.91,136.22,397.33,6.56,15,1094,971.86,0,14,164.2573146989858
outna_089.jpg,3217.0,25.22,20.84,351.14,.,7,1875,507.57,0,8,187.88714571167844
outna_199.jpg,1221.0,30.13,48.97,111.21,2.32,14,2828,924.95,0,13,308.053606102808
pat_003.jpg,114.0,9.95,4.75,48.5,.,2,2487,75.52,0,3,265.0576270780026
pat_009.jpg,550.0,4.44,1.22,155,.,4,2638,285.36,0,5,266.2354765735283
pat_033.jpg,4454.0,24.49,0.91,192.47,1.53,17,1928,856.38,0,16,130.3891742759422
pat_043.jpg,1230.0,47.5,9.03,68,5.28,9,2106,207.25,0,9,208.0524515229204
pat_159.jpg,2605.0,95.78,7.73,154.73,8.71,11,2226,443.25,0,11,206.35107927545613
pre01.jpg,5319.0,85.57,24.81,298.21,6.11,14,1559,997.49,0,14,135.88191430690154
pre02.jpg,4920.0,64.32000000000001,30.1,381.47,4.29,15,1503,1136.31,0,15,171.98424455830508
pre03.jpg,1881.0,99.57,39.09,157.21,7.11,14,2256,765.92,0,14,294.61854191977545
pre04.jpg,5535.0,57.03,0.15,250.26,.,19,1610,1020.01,0,20,234.8833399573172
pre06.jpg,1202.0,15.62,0.74,412.67,2.6,6,1581,454.32,0,6,72.30257542478775
pre10.jpg,767.0,14.29,5.13,300.5,.,2,2325,190.43,0,3,169.98164274422325
pre11.jpg,300.0,14.17,1.48,63.33,.,6,2509,214.73,0,7,236.2529152135669
pre12.jpg,5669.0,87.98,211.75,261,.,17,1278,856.94,0,18,164.37323068663986
pre13.jpg,30.0,2.13,0.32,2,2.13,1,2613,137.2,0,1,169.76787092969036
pre18.jpg,300.0,55.06,20.25,33.25,13.77,4,2346,89.12,0,4,253.466804558536
pre22.jpg,1251.0,20.34,0.72,133.62,.,16,2402,677.76,0,15,281.21782153996685
pre23.jpg,1273.0,22.95,32.96,188.33,3.28,12,2061,610.14,0,7,220.0103706043376
pre25.jpg,1003.0,33.480000000000004,7.75,138.4,.,5,1450,195.53,0,6,101.34472283549536
pre26.jpg,3400.0,77.33,5.76,131.21,4.3,19,2117,806.27,0,18,194.7809213031105
pre29.jpg,643.0,7.54,.,150.5,.,6,2364,395.4,0,5,280.3421705002371
pre31.jpg,2862.0,67.82000000000001,35.55,228.05,3.77,19,1691,1030.57,0,18,161.5490785159804
pre32.jpg,95.0,0.49,0.08,18,0.49,1,2307,17.06,0,1,298.60401872714306
rand_007.jpg,664.0,5.54,0.31,59.71,0.79,7,3033,360.72,0,7,293.93207606374034
rand_115.jpg,1049.0,12.84,0.14,77.83,.,6,2185,145.46,0,7,279.66455906340144
sat_087.jpg,426.0,2.65,0.16,355.67,.,3,1542,202.19,0,3,65.98236592907205
sat_135.jpg,5377.0,33.43,1.95,339.6,.,15,1617,1090.39,0,16,77.87462608729554
ske_001.jpg,4094.0,22.8,0.8,225.79,1.63,14,1356,659.8,0,14,128.00404343385776
ske_005.jpg,3094.0,11.989999999999998,3.29,298.57,.,7,1281,381.62,0,8,80.65165715797612
ske_007.jpg,234.0,8.06,5.98,62.25,.,4,2545,455.88,0,5,304.38250489358563
soc_035.jpg,4929.0,113.43,49.23,278.72,6.67,18,1533,1095.21,0,17,146.563478892676
soc_059.jpg,5420.0,32.46,61.75,358.64,2.5,14,1587,1050.42,0,13,208.32662061966315
soc_097.jpg,3997.0,49.59,7.57,400.21,3.81,14,1488,1119.59,0,13,176.42262152184267
soc_175.jpg,1077.0,24.8,16.93,110.29,4.13,7,2360,271.45,0,6,187.7148634132973
soc_187.jpg,4366.0,110.0,177.64,191.72,4.58,25,1609,1274.73,0,24,157.3436525890298
sat_153.jpg,,,,.,.,0,1221,3.0,0,0,
act_025.jpg,4041.0,222.4,53.5,288.64,16.47,14,2563,1567.42,0,14,380.0821261288599
affe_001.jpg,4433.0,124.79,101.37,221.65,6.42,20,2654,1663.27,0,19,154.00390033571105
affe_087.jpg,430.0,0.58,3.81,430,.,1,1209,74.62,0,2,190.5719024410472
affe_155.jpg,507.0,7.42,32.85,253.5,.,2,669,46.24,0,3,516.9277288331818
art_041.jpg,758.0,1.09,.,151.6,3.03,5,1161,162.89,0,5,311.5182359955959
art_163.jpg,207.0,4.81,6.9,207,.,1,1309,37.71,0,2,226.09902697711905
cat_005.jpg,823.0,5.99,.,137.17,.,6,1565,191.89,0,6,193.5190529539314
cat_146.jpg,2153.0,42.71,92.22,165.62,.,13,1445,339.04,0,14,183.6043959827024
fra_027.jpg,1481.0,27.69,9.78,123.42,4.26,12,2077,370.28,0,12,323.9797087914583
fra_113.jpg,2881.0,22.36,10.08,360.12,.,8,1775,712.52,0,9,150.61998518854952
fra_195.jpg,637.0,16.919999999999998,.,106.17,2.95,6,1189,168.15,0,6,259.5693196843449
ind_003.jpg,348.0,2.47,20.57,116,4.82,3,833,50.82,0,3,385.7181492453189
ind_007.jpg,2199.0,69.55,23.11,183.25,.,12,1513,409.09,0,12,284.09562105257737
ind_077.jpg,1503.0,43.49,3.7,187.88,7.79,8,3265,694.08,0,8,234.08491491836853
inv_005.jpg,1027.0,24.21,3.51,171.17,.,6,2229,362.04,0,7,147.45576387504934
inv_011.jpg,553.0,2.64,13.34,276.5,5.73,2,1222,87.31,0,2,91.78112497700316
inv_161.jpg,572.0,3.6,0.16,95.33,0.37,6,1111,36.55,0,6,449.798571429991
inv_199.jpg,5167.0,157.43,152,287.06,.,18,2471,1712.45,0,19,222.0569444853481
jumb_007.jpg,5100.0,28.44,0.76,300,.,17,1620,1139.64,0,18,161.9341553838849
line_017.jpg,603.0,12.739999999999998,60.98,201,.,3,688,44.22,0,4,507.585597479302
low_001.jpg,5813.0,30.2,6.85,415.21,5.58,14,2364,1493.06,0,14,339.23244547362594
low_011.jpg,4496.0,0.0,.,408.73,3.3,11,1569,872.34,0,11,138.54323461187786
low_015.jpg,848.0,21.11,2.09,121.14,.,7,1224,159.0,0,8,298.7514573180303
low_017.jpg,53.0,3.1,99.93,53,.,1,1519,23.92,0,2,119.66260903055726
low_037.jpg,2323.0,15.31,1.94,258.11,2.9,9,1403,394.32,0,9,153.3719457374633
noi_005.jpg,5591.0,73.17,21.86,328.88,2.69,17,1394,989.9,0,17,119.7187418473914
noi_027.jpg,2692.0,33.59,8.28,299.11,3.06,9,1459,542.86,0,9,109.87919334422068
noi_047.jpg,163.0,0.72,50.05,81.5,0.25,2,444,12.33,0,2,485.201346654777
noi_167.jpg,609.0,22.44,18.28,101.5,.,6,870,112.69,0,7,283.93390723727
obj_027.jpg,2565.0,35.94,49.12,320.62,3.14,8,1884,621.98,0,8,168.28782441756334
outman_015.jpg,4964.0,66.07,1.89,275.78,2.82,18,1525,882.14,0,18,141.54725309947395
outman_045.jpg,631.0,7.85,20.32,126.2,4.56,5,889,162.25,0,5,317.1042270281493
outman_063.jpg,97.0,2.88,95.94,97,.,1,1272,18.82,0,1,104.03004373737426
outna_005.jpg,4243.0,193.87,14.68,235.72,11.06,18,2245,1392.6,0,17,353.00652451027565
outna_015.jpg,676.0,18.06,3.09,135.2,9.77,5,730,79.13,0,5,304.0032074190603
outna_045.jpg,4100.0,133.29,145.89,227.78,6.02,18,3007,1878.28,0,17,216.5011826062216
outna_067.jpg,225.0,4.09,76.6,112.5,.,2,2049,77.05,0,3,273.07208990278303
outna_199.jpg,2189.0,107.39,43.73,145.93,6.15,15,3079,1092.27,0,14,169.28558366294683
pat_043.jpg,1841.0,54.32,215.38,122.73,2.01,15,1444,435.91,0,15,153.47260527097905
pre02.jpg,101.0,11.5,2.09,33.67,3.79,3,691,42.23,0,3,208.09155071152628
pre04.jpg,188.0,0.67,8.33,188,.,1,467,13.4,0,1,484.3934041664894
pre06.jpg,1641.0,52.4,11.95,149.18,5.2,11,1288,336.5,0,11,329.9346470661617
pre11.jpg,1300.0,39.48,262.63,162.5,.,8,1336,229.23,0,9,209.4990193787985
pre13.jpg,415.0,22.26,29.76,83,.,5,796,96.15,0,6,506.3257140353794
pre18.jpg,5461.0,45.19,2.78,287.42,3.4,19,2313,1722.97,0,18,121.6046706644577
pre23.jpg,679.0,0.0,.,226.33,.,3,443,46.23,0,4,507.3157897052984
pre25.jpg,4240.0,159.17000000000002,122.21,265,9.13,16,2833,1649.66,0,15,243.37500514606705
pre29.jpg,1042.0,61.99,49.62,80.15,.,13,1057,137.27,0,13,212.66571774930537
pre32.jpg,4409.0,41.22,91.51,244.94,2.57,18,1295,681.37,0,18,211.3572370019429
rand_007.jpg,1773.0,0.0,.,443.25,4.46,4,2524,547.67,0,4,94.67969163859053
rand_115.jpg,83.0,5.78,106.95,41.5,.,2,447,12.46,0,3,372.2965791345524
sat_135.jpg,280.0,5.49,18.39,70,.,4,1354,72.11,0,5,337.9920416156041
sat_153.jpg,4091.0,32.68,140.03,240.65,.,17,1503,792.05,0,17,181.3510397885043
ske_005.jpg,39.0,43.7,8.43,19.5,2.09,2,343,16.97,0,2,274.9256338183937
ske_007.jpg,1883.0,9.93,40.29,376.6,.,5,2140,560.68,0,5,153.33589403038144
soc_035.jpg,4462.0,123.9,98.08,223.1,6.41,20,2585,1466.59,0,20,144.46557465059448
